station_id,station_name,avg_local_pressure_hpa,avg_sea_pressure_hpa,avg_temp_c,temp_normal_diff_c,avg_high_temp_c,max_temp_c,max_temp_day,avg_low_temp_c,min_temp_c,min_temp_day,days_max_ge_25c,days_min_lt_0c,avg_surface_min_temp_c,avg_humidity_pct,avg_cloud_tenths,ground_temp_0_5m_c,sunshine_hours,sunshine_pct,precipitation_total_mm,precip_normal_diff_mm,max_daily_precip_mm,max_daily_precip_day,days_precip_ge_0_1mm,days_precip_ge_1mm,days_precip_ge_10mm,days_precip_ge_30mm,total_evaporation_mm,avg_wind_ms,max_wind_ms,max_wind_direction,max_wind_day,days_cloud_lt_2_5,days_cloud_ge_7_5,phenomenon_dust_days,phenomenon_fog_days,phenomenon_storm_days,phenomenon_thunder_days,phenomenon_snow_days,phenomenon_frost_days,phenomenon_ice_days,STRD_YYMM,SIDO_NM,CCG_NM,mapping_method,scope_warning
247,남원,993.3,1008.5,22.8,0.7,28.5,31.8,28,17.6,11.9,6,26,0,16.5,72.0,6.1,,216.6,49.7,61.8,-95.5,22.6,20,10,5,4,0,,1.9,7.8,E,24,3,8,3,,0,,,,,202606,전북특별자치도,남원시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
248,장수,963.0,1009.1,20.6,0.5,26.7,29.9,16,14.9,9.1,6,21,0,12.8,75.0,6.3,,195.5,44.8,96.8,-68.1,37.9,29,10,7,3,2,,1.3,6.8,W,20,4,12,1,,0,,,,,202606,전북특별자치도,장수군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
251,고창군,1002.8,1008.6,22.7,,27.7,31.4,27,17.5,12.5,6,25,0,15.7,78.0,5.9,,156.7,49.0,70.5,,35.1,14,4,3,3,1,,1.7,7.8,SE,14,5,10,3,,0,,,,,202606,전북특별자치도,고창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
252,영광군,1004.6,1008.9,22.2,0.4,27.5,31.0,16,17.8,12.4,6,26,0,15.0,74.0,5.8,,186.7,44.4,57.1,-47.6,36.5,20,6,3,2,1,,1.4,6.9,SW,20,4,9,3,,0,,,,,202606,전라남도,영광군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
253,김해시,1003.4,1009.7,22.8,0.1,27.8,31.5,1,18.8,15.9,10,25,0,16.7,75.0,6.1,,203.1,46.8,72.8,-68.0,39.3,20,6,4,3,1,,1.4,6.7,W,20,5,10,2,,0,,,,,202606,경상남도,김해시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
254,순창군,994.3,1009.2,22.7,0.3,28.8,32.5,29,17.3,11.7,6,27,0,15.5,67.0,5.9,,214.4,49.3,67.3,-55.0,31.0,20,8,4,3,1,,1.6,6.4,WNW,20,2,8,3,,0,,,,,202606,전북특별자치도,순창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
257,양산시,1008.2,1008.9,23.5,0.8,29.0,32.5,14,19.1,14.7,6,25,0,16.7,74.0,6.0,,166.7,38.3,74.0,-73.7,42.9,20,8,5,3,1,,1.9,7.1,SW,20,4,10,2,,0,,,,,202606,경상남도,양산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
258,보성군,1009.3,1009.5,22.8,,27.3,29.3,28,18.8,14.8,6,26,0,17.4,76.0,6.3,,200.7,46.2,157.6,,77.2,2,8,5,3,2,,2.7,8.7,ESE,23,3,11,3,,0,,,,,202606,전라남도,보성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
259,강진군,1007.1,1008.9,22.7,0.7,28.1,31.4,27,18.2,12.4,6,28,0,16.6,76.0,6.4,,171.9,39.6,137.3,-19.3,85.2,2,6,6,3,1,,1.6,6.0,SW,20,2,14,2,,0,,,,,202606,전라남도,강진군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
260,장흥,1003.9,1008.9,22.4,1.0,27.2,30.3,26,18.1,12.7,6,26,0,15.6,78.0,6.2,,185.4,42.7,143.0,-44.0,91.4,2,8,6,3,1,,2.1,7.5,ESE,23,2,12,2,,0,,,,,202606,전라남도,장흥군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
261,해남,1007.5,1009.4,22.4,0.9,27.0,30.2,29,18.2,11.8,6,24,0,15.6,80.0,6.3,,187.2,43.2,180.6,19.7,111.3,2,6,6,5,1,,2.7,11.6,SW,20,3,10,2,,0,,,,,202606,전라남도,해남군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
262,고흥,1003.0,1009.0,22.1,1.0,27.4,30.4,27,17.5,11.3,6,25,0,18.8,77.0,6.6,,180.7,41.7,172.7,-14.2,94.0,2,8,7,4,2,,1.7,6.6,E,23,3,14,2,,0,,,,,202606,전라남도,고흥군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
263,의령군,1007.4,1009.0,22.6,0.4,28.6,32.1,18,17.1,11.4,6,27,0,15.2,74.0,5.8,,181.8,43.2,69.4,-52.1,36.8,20,6,3,2,1,,1.6,10.3,SW,20,4,10,2,,0,,,,,202606,경상남도,의령군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
264,함양군,991.6,1009.0,22.2,0.2,28.6,32.4,18,16.2,10.2,6,25,0,15.1,71.0,6.1,,204.7,46.9,58.6,-55.4,17.6,20,7,5,4,0,,1.4,5.8,W,5,3,12,2,,0,,,,,202606,경상남도,함양군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
266,광양시,999.2,1009.4,22.8,,27.5,30.0,13,18.9,14.9,6,25,0,16.8,76.0,6.1,,195.7,45.1,116.7,,45.3,20,8,6,3,2,,1.6,5.4,WNW,20,3,12,3,,0,,,,,202606,전라남도,광양시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
268,진도군,1006.9,1008.0,21.6,0.3,26.0,29.1,28,17.4,11.7,10,23,0,17.0,80.0,6.3,,198.3,45.8,190.5,36.6,137.1,2,7,5,4,1,,1.8,7.4,SW,20,3,11,2,,0,,,,,202606,전라남도,진도군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
271,봉화,972.5,1009.6,20.1,0.5,27.3,32.3,17,13.1,7.7,6,21,0,10.7,70.0,5.3,,220.1,50.0,65.5,-77.7,49.3,20,6,4,2,1,,1.4,5.2,SE,24,5,7,1,,0,,,,,202606,경상북도,봉화군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
272,영주,984.9,1009.0,21.5,0.2,27.8,31.9,19,15.7,10.8,6,23,0,13.6,70.0,5.2,,240.6,54.7,140.5,-18.0,121.7,20,6,6,1,1,,1.8,9.1,NW,5,4,8,1,,0,,,,,202606,경상북도,영주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
273,문경,988.6,1008.4,22.1,0.8,28.3,32.0,17,16.3,11.9,6,27,0,13.2,70.0,5.0,,224.3,51.1,132.0,-22.8,102.1,20,4,3,3,1,,1.4,6.0,WNW,4,7,6,1,,0,,,,,202606,경상북도,문경시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
276,청송군,984.9,1008.8,20.9,0.3,28.0,32.8,17,14.1,9.3,6,24,0,11.8,75.0,5.4,,228.1,52.0,60.8,-32.9,35.2,20,7,4,2,1,,1.7,6.5,WNW,20,6,11,1,,0,,,,,202606,경상북도,청송군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
277,영덕,1004.8,1009.5,20.5,0.1,25.7,31.3,1,15.9,12.9,28,18,0,14.6,78.0,5.3,,233.6,53.2,101.9,-11.5,77.7,20,7,5,2,1,,2.2,7.9,ENE,21,5,10,2,,0,,,,,202606,경상북도,영덕군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
278,의성,998.7,1008.0,22.4,0.8,29.4,33.0,17,15.7,10.8,6,27,0,13.1,69.0,5.3,,218.2,49.9,32.5,-83.3,21.2,20,6,4,1,0,,1.2,6.2,WNW,20,5,10,1,,0,,,,,202606,경상북도,의성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
279,구미,1003.0,1008.6,24.0,1.4,30.1,34.0,30,18.1,13.6,6,30,0,15.6,61.0,5.3,,221.2,50.6,42.3,-78.0,29.6,20,6,3,1,0,,1.4,5.6,WNW,5,6,9,1,,0,,,,,202606,경상북도,구미시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
281,영천,998.5,1009.5,21.9,0.2,27.7,31.8,13,16.5,11.6,6,24,0,14.0,71.0,5.6,,222.0,50.8,39.2,-86.8,22.4,20,5,5,1,0,,1.7,6.1,W,20,5,9,1,,0,,,,,202606,경상북도,영천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
283,경주시,1004.9,1009.5,22.1,0.2,27.9,34.1,18,17.0,13.2,6,22,0,14.2,75.0,5.9,,203.2,46.5,66.5,-34.1,44.8,20,7,4,1,1,,2.2,7.3,WNW,5,5,11,6,,0,,,,,202606,경상북도,경주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
284,거창,981.8,1007.9,21.8,0.6,28.0,31.7,18,15.8,9.1,6,25,0,13.0,74.0,5.9,,212.4,48.7,50.5,-98.9,23.1,20,5,5,2,0,,1.7,6.3,SW,20,3,9,1,,0,,,,,202606,경상남도,거창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
285,합천,1006.0,1009.0,22.9,0.7,28.9,32.0,16,17.3,11.5,6,25,0,16.5,73.0,5.7,,199.3,45.7,54.5,-92.2,25.3,20,5,4,2,0,,1.0,4.8,W,20,3,10,2,,0,,,,,202606,경상남도,합천군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
288,밀양,1006.6,1007.5,23.5,1.2,29.5,32.9,18,18.3,14.5,6,27,0,17.8,69.0,5.8,,202.2,46.4,82.7,-73.2,62.0,20,5,4,2,1,,1.6,5.9,SE,13,4,10,1,,0,,,,,202606,경상남도,밀양시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
289,산청,993.8,1009.7,22.2,0.6,28.2,32.0,18,16.8,11.5,6,25,0,15.0,75.0,6.0,,194.5,44.7,65.7,-106.7,25.8,20,7,4,3,0,,1.4,6.5,W,5,3,10,3,,0,,,,,202606,경상남도,산청군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
294,거제,1004.6,1009.7,21.8,0.6,25.8,29.3,18,18.4,14.9,10,22,0,15.7,77.0,6.1,,182.0,41.9,134.9,-102.2,66.2,20,11,7,3,2,,1.5,5.6,E,20,4,9,5,,0,,,,,202606,경상남도,거제시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
295,남해,1003.9,1009.2,22.2,0.6,26.7,29.3,16,18.6,15.6,12,22,0,16.1,75.0,6.3,,190.8,44.0,164.0,-79.8,73.5,20,8,7,2,2,,1.4,6.2,E,23,4,13,3,,0,,,,,202606,경상남도,남해군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
